track_id,branch,kappa,Omega_real,Omega_imag,Q,open_channel_count,state_type,log10_Q_display,displayed,source,full_operator_sigma_ratio,full_operator_raw_residual,continuation_sigma_ratio,continuation_residual,mode_overlap,sheet_role
19,broad_resonance_II_adjacent_sheet,0.396,0.566771910874823,0.195089991139124,1.45259094934973,1,adjacent-sheet pole,0.16214333387761715,True,fixed n=-1 sheet continuation,nan,nan,4.44089208814437e-16,7.52732888223677e-16,0.99998826949735,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.398,0.56756629381795,0.19572902891565,1.44987766240475,1,adjacent-sheet pole,0.16133135893566147,True,fixed n=-1 sheet continuation,nan,nan,4.44089209549171e-16,7.74783968276506e-16,0.999988227158263,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.4,0.568338767380228,0.196364715394283,1.44715094623557,1,adjacent-sheet pole,0.16051383291458954,True,fixed n=-1 sheet continuation,nan,nan,4.44089209838526e-16,7.40803329226606e-16,0.999988191851387,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.402,0.569089514913425,0.196996245715402,1.4444171584254,1,adjacent-sheet pole,0.15969263882790494,True,fixed n=-1 sheet continuation,nan,nan,4.44089208816312e-16,8.97512636978005e-16,0.9999881630726,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.404,0.569818751448935,0.197622852664961,1.44168233522814,1,adjacent-sheet pole,0.15886957712704977,True,fixed n=-1 sheet continuation,nan,nan,9.69862891885717e-12,1.46911817770138e-11,0.999988140319356,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.406,0.570526719452887,0.198243807188903,1.43895218605554,1,adjacent-sheet pole,0.15804636330614547,True,fixed n=-1 sheet continuation,nan,nan,8.56795177120032e-12,1.29748359785319e-11,0.999988123095984,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.408,0.571213684602517,0.198858418514838,1.43623209132556,1,adjacent-sheet pole,0.15722462642255375,True,fixed n=-1 sheet continuation,nan,nan,7.46880985019354e-12,1.13074211457437e-11,0.999988110918101,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.41,0.571879932027867,0.199466033873495,1.4335271046462,1,adjacent-sheet pole,0.15640590885347858,True,fixed n=-1 sheet continuation,nan,nan,6.41421923185194e-12,9.70852573972618e-12,0.999988103316164,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.412,0.572525762718567,0.200066037926687,1.43084195761493,1,adjacent-sheet pole,0.15559166679526257,True,fixed n=-1 sheet continuation,nan,nan,5.41572037533109e-12,8.19467062643899e-12,0.999988099838226,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.414,0.573151490234739,0.200657851934646,1.42818106719645,1,adjacent-sheet pole,0.15478327151524554,True,fixed n=-1 sheet continuation,nan,nan,4.4834458648426e-12,6.78228319105656e-12,0.999988100052,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.416,0.573757437702256,0.201240932715358,1.42554854512079,1,adjacent-sheet pole,0.1539820112064076,True,fixed n=-1 sheet continuation,nan,nan,3.62676793282446e-12,5.48473988725819e-12,0.999988103546294,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.418,0.574343935088765,0.201814771440504,1.42294820886806,1,adjacent-sheet pole,0.15318909332944217,True,fixed n=-1 sheet continuation,nan,nan,2.85403036375576e-12,4.31462011455932e-12,0.999988109931911,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.42,0.574911316752345,0.202378892307907,1.4203835938524,1,adjacent-sheet pole,0.15240564733802547,True,fixed n=-1 sheet continuation,nan,nan,2.17240790520064e-12,3.28344845161134e-12,0.999988118842087,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.422,0.575459919251175,0.202932851125536,1.41785796646397,1,adjacent-sheet pole,0.15163272769440467,True,fixed n=-1 sheet continuation,nan,nan,1.59001505046483e-12,2.40229591144681e-12,0.999988129932561,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.424,0.575990079400106,0.203476233837517,1.4153743376734,1,adjacent-sheet pole,0.15087131709383264,True,fixed n=-1 sheet continuation,nan,nan,1.11462292241093e-12,1.68371703734482e-12,0.999988142881315,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.426,0.576502132558363,0.204008655018162,1.41293547694591,2,adjacent-sheet pole,0.15012232982721183,True,fixed n=-1 sheet continuation,nan,nan,7.56429719606086e-13,1.14233159439867e-12,0.999988157388078,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.428,0.576996411131614,0.204529756355931,1.41054392625272,2,adjacent-sheet pole,0.1493866152217099,True,fixed n=-1 sheet continuation,nan,nan,5.25059568382734e-13,7.92652464459314e-13,0.999988173173636,adjacent-sheet continuation
19,broad_resonance_II_adjacent_sheet,0.43,0.577473243272,0.205039205144,1.4082020140159,2,adjacent-sheet pole,0.14866496111230745,True,fixed n=-1 sheet continuation,nan,nan,5.13904815065261e-13,7.75390071020463e-13,nan,adjacent-sheet continuation
100,target_rayleigh_sheet,-0.495000105311808,0.898230725751735,0.000509479659021818,881.51775036152,2,radiative pole,2.945231061736244,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.490000105311808,0.898228117618278,0.000509205017552218,881.990638992641,2,radiative pole,2.9454639757719385,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.485000105311808,0.898223768264941,0.000508746689810566,882.780946053328,2,radiative pole,2.9458529507773363,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.480000105311808,0.898217674105689,0.000508104170754293,883.891262663977,2,radiative pole,2.9463988408844872,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.475000105311808,0.898209830111875,0.000507276755194504,885.325240033398,2,radiative pole,2.9471028458427693,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.470000105311808,0.898200229803891,0.000506263539567272,887.087613075619,2,radiative pole,2.947966514979671,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.465000105311808,0.89818886524041,0.000505063424239671,889.184231260219,2,radiative pole,2.9489917523429714,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.460000105311808,0.898175727005198,0.000503675116371712,891.622097072535,2,radiative pole,2.950180823062743,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,-0.455000105311809,0.898160804191461,0.000502097133360846,894.409412556806,2,radiative pole,2.951536360980599,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
