x_m,y_m,pressure_real_pa,pressure_imag_pa,pressure_abs_pa
0.052682,0.02,1.5712051594187,-0.829481738304696,1.77671764981522
0.0528304,0.02,1.57585765257657,-0.853524333043836,1.79215823193212
0.0529788,0.02,1.57961230965894,-0.877943675921409,1.80719676485889
0.0531272,0.02,1.58251752709844,-0.902769596314831,1.82190962114047
0.0532756,0.02,1.58457715513883,-0.928037992622968,1.83633855166729
0.053424,0.02,1.58573742865207,-0.953745244935639,1.85045756094687
0.0535724,0.02,1.58603181410642,-0.97982473593275,1.86428362340696
0.0537208,0.02,1.58548822509535,-1.00631899009782,1.87788466678534
0.0538692,0.02,1.58408281549092,-1.0334258503486,1.89137181815273
0.0540176,0.02,1.58178718922384,-1.06075418735598,1.90453410523044
0.054166,0.02,1.57865844350838,-1.08850341737288,1.91755108690557
0.0543144,0.02,1.57466345143161,-1.1168526226298,1.93052447950021
0.0544628,0.02,1.56978714378039,-1.1455205080596,1.94330875343146
0.0546112,0.02,1.56408403236705,-1.17449511161802,1.95596462839189
0.0547596,0.02,1.55752900352693,-1.20396298528302,1.96860952622891
0.054908,0.02,1.55007888969985,-1.23396071335134,1.98126313406061
0.0550564,0.02,1.54182822275731,-1.26409414160528,1.99378240220234
0.0552048,0.02,1.53276749520109,-1.29460042177292,2.00633158934401
0.0553532,0.02,1.52281031897364,-1.3257146587909,2.01902714793676
0.0555016,0.02,1.51203408360751,-1.35698341601936,2.03166214251838
0.05565,0.02,1.50046218371002,-1.38852489866471,2.04435519393174
0.0557984,0.02,1.48801960057827,-1.42043010343751,2.05713976444398
0.0559468,0.02,1.47476933974363,-1.45265047311946,2.0700574877288
0.0560952,0.02,1.46073054020809,-1.48497173753678,2.08299658482188
0.0562436,0.02,1.44584653333143,-1.51767781354769,2.09614363622377
0.056392,0.02,1.43005873600816,-1.55071195925124,2.10944911505304
0.0565404,0.02,1.41360371818476,-1.58373824790682,2.12285239947312
0.0566888,0.02,1.39636597038002,-1.61690097245479,2.136400402069
0.0568372,0.02,1.37831482691466,-1.65030621507085,2.15017728701478
0.0569856,0.02,1.35943862708081,-1.68378348790792,2.16407028881937
0.057134,0.02,1.3397145713177,-1.71735011076589,2.17810158981361
0.0572824,0.02,1.31932989428122,-1.750825419553,2.19226390284041
0.0574308,0.02,1.29816579313404,-1.78427068243019,2.20654850267182
0.0575792,0.02,1.27613503026046,-1.81779761823801,2.22101526251614
0.0577276,0.02,1.25341611915346,-1.85125509469442,2.23566486607134
0.057876,0.02,1.23001099285129,-1.88444484859082,2.25034651329867
0.0580244,0.02,1.20579607642755,-1.91752706371085,2.26513889596017
